Name,Category,Latitude,Longitude,Address,Phone,Website,Email,OSM_ID
Tandoor Hut,restaurant,12.9338857,77.6194174,N/A,N/A,N/A,N/A,1375978291
StrEat Cafe,cafe,12.967438,77.6365796,"1st Main Road,",N/A,N/A,N/A,1385984054
Cafe Coffee Day,cafe,12.9686771,77.7010336,N/A,N/A,N/A,N/A,1386045373
Sethji's,restaurant,12.9643071,77.6437722,N/A,N/A,N/A,N/A,1420058894
Roadtrip,bar,12.9640379,77.6406718,N/A,N/A,N/A,N/A,1420058964
The Ants Cafe,cafe,12.9671898,77.6422595,", 14th A Main Road, 1st Cross, Bangalore",N/A,http://theantsstore.com/primary-pages/ants-cafe,N/A,1420066592
Chai Patti Teafe,cafe,12.9695606,77.6411087,N/A,N/A,N/A,N/A,1420105702
Baan Phad Thai,restaurant,12.9698351,77.6377143,N/A,8971202645,N/A,N/A,1420105853
Khan Saheb,restaurant,12.9791395,77.7512477,"Whitefield Main Road, Bangalore, 560066",+91-80-41641300,N/A,N/A,1434224680
The Fat Chef,restaurant,12.9575682,77.7409586,Varthur Road,N/A,https://www.thefatchef.co.in/,N/A,1435072304
Cafe Coffee Day,cafe,12.9639,77.7485355,Whitefield Main Road,N/A,N/A,N/A,1437206304
Bhagini Park,restaurant,12.963214,77.7483421,N/A,N/A,N/A,N/A,1437206305
Saffron Patch,restaurant,12.9564558,77.7427026,Varthur Road,N/A,N/A,N/A,1437209536
Mayuri Bar And Restaurant,restaurant,12.9700266,77.7497775,N/A,N/A,N/A,N/A,1439027921
Shri Lakshmi Vaibhava,restaurant,12.9692871,77.7496864,Whitefield Main Road,N/A,N/A,N/A,1439027927
Cafe Coffee Day,cafe,12.9433387,77.5850711,N/A,N/A,N/A,N/A,1440343675
Delicacy Chinese Restaurant,restaurant,12.9999497,77.6229731,N/A,N/A,N/A,N/A,1442053943
Sai Shakti,restaurant,12.999295,77.5680608,N/A,N/A,N/A,N/A,1448082496
Swathi Deluxe,restaurant,12.9766211,77.5725503,N/A,N/A,N/A,N/A,1457669462
China Pearl,restaurant,12.9361984,77.6214666,N/A,N/A,N/A,N/A,1457778754
Pizza Hut,restaurant,12.934525,77.610909,"Forum Mall, Hosur Road, Bangalore",N/A,N/A,N/A,1459721959
Sahib Singh Sultan,restaurant,12.935016,77.611357,"Forum Mall, Hosur Road, Bangalore",N/A,N/A,N/A,1459725062
Gramin,restaurant,12.934504,77.613547,"Raheja Arcade, 80ft Road",N/A,N/A,N/A,1459965429
Om,restaurant,12.934323,77.613299,N/A,N/A,N/A,N/A,1459966148
Nandini,restaurant,12.9306133,77.5825147,27th Cross,N/A,N/A,N/A,1462142036
Dal Tadka,restaurant,12.9256318,77.5498709,N/A,N/A,N/A,N/A,1462237219
Sri Udupi Swaadista,restaurant,13.0055106,77.5787567,1st Main Road,N/A,N/A,N/A,1462530129
Rajesh Hotel,restaurant,13.0046183,77.5784554,N/A,N/A,N/A,N/A,1462708215
Ring View Restaurant,restaurant,12.9260621,77.6760012,"Bellandur, Bangalore, 560103",N/A,N/A,N/A,1462959212
Hotel Dream Land,restaurant,12.9267671,77.4973876,N/A,N/A,N/A,N/A,1463457579
The Club,restaurant,12.9368003,77.5169615,N/A,N/A,N/A,N/A,1463529628
KC'S Club,bar,12.9368996,77.5172029,N/A,N/A,N/A,N/A,1463547121
Beijing Bites,restaurant,12.9214078,77.5206736,N/A,N/A,N/A,N/A,1463570044
Coffee Day,cafe,12.920634,77.5205368,N/A,N/A,N/A,N/A,1463570454
Masala,restaurant,12.9099779,77.5508753,N/A,N/A,N/A,N/A,1463594510
Masala,bar,12.9100302,77.5509021,N/A,N/A,N/A,N/A,1463594776
Adyar Ananda Bhavan,restaurant,13.0797112,77.5591265,"Vidyaranyapura Road, Bangalore, 560097",+91 99029 90811,https://aabsweets.com,N/A,1463640923
Sri Krishna Upahar,restaurant,13.0775498,77.5587667,N/A,N/A,N/A,N/A,1463642683
Cafe Coffee Day,cafe,13.0753105,77.5579778,N/A,N/A,N/A,N/A,1463645518
Maharaja Restaurant,restaurant,12.934295,77.6300787,N/A,N/A,N/A,N/A,1463831582
Agarwal Sweets and Restaurant,restaurant,13.041276,77.5163638,N/A,N/A,N/A,N/A,1464741970
Food Bay,restaurant,13.0321716,77.5699911,N/A,N/A,N/A,N/A,1464772815
Nandhini Deluxe,restaurant,13.0314371,77.5703125,N/A,N/A,N/A,N/A,1464772829
Casino,restaurant,13.0289717,77.5712245,N/A,N/A,N/A,N/A,1464773026
Auntie Fung's,restaurant,13.0290129,77.5712153,N/A,N/A,N/A,N/A,1464773800
Atithi Satkaar,restaurant,13.0362481,77.5747038,N/A,N/A,N/A,N/A,1464775456
Fiorano Ristorante,restaurant,12.9331413,77.6228508,N/A,N/A,N/A,N/A,1464784876
Dragons,restaurant,12.9414203,77.553445,560050,N/A,N/A,N/A,1464999434
Shiv Sagar Signature,restaurant,12.9166102,77.5914577,N/A,N/A,N/A,N/A,1465122303
SLV,restaurant,12.9153417,77.5948673,N/A,N/A,N/A,N/A,1465122307
Century,hotel,12.9671321,77.6822005,N/A,N/A,N/A,N/A,1465192273
Tirumala Bar And Resturant,bar,12.9560062,77.6979089,N/A,N/A,N/A,N/A,1465208705
Megha Restaurant,restaurant,12.955452,77.697866,N/A,N/A,N/A,N/A,1465210892
Banana Beach bar,bar,12.9365646,77.6207273,Kor 5th cross,N/A,N/A,N/A,1465650471
Nandhana Grand,restaurant,12.9362976,77.6213531,Hotel Nandhana Palace,N/A,N/A,N/A,1465657720
Kolkata's,restaurant,12.963978,77.7487116,N/A,N/A,N/A,N/A,1466430490
Mookambika Bar& Resturant,bar,12.9449911,77.618272,N/A,N/A,N/A,N/A,1466628075
Dim Sum,restaurant,12.9422358,77.6178071,N/A,N/A,N/A,N/A,1466648669
Brews & Bites,cafe,12.9284331,77.5900599,N/A,N/A,N/A,N/A,1466690713
Shiv sagar,restaurant,12.9440288,77.5727582,N/A,N/A,N/A,N/A,1466730152
Cafe Coffee Day,cafe,12.944502,77.5728401,N/A,N/A,N/A,N/A,1466730374
Adyar Anand Bhavan,restaurant,12.9444313,77.5729353,N/A,N/A,N/A,N/A,1466730411
Cafe Coffee Day,cafe,13.0281022,77.5733848,N/A,N/A,N/A,N/A,1467309641
Corner House,cafe,13.0280073,77.5725777,N/A,N/A,N/A,N/A,1467318815
Cafe Coffee Day,cafe,12.9973265,77.5403657,N/A,N/A,N/A,N/A,1467501580
New Shanti Sagar,restaurant,12.988545,77.5377868,N/A,N/A,N/A,N/A,1467501725
Lassi Park,cafe,12.9330961,77.5823147,elephant cave road,N/A,N/A,N/A,1467536094
Adigas,restaurant,12.943764,77.6071874,N/A,N/A,N/A,N/A,1467812451
Adaa Restaurant,restaurant,12.934104,77.6164798,"Adaa, 5th Block Koramangala, 560095",N/A,N/A,N/A,1467937185
Willy Vanilli,restaurant,12.9368528,77.6203487,"Willi vanili, 5th block Koramangala, 560095",N/A,N/A,N/A,1467937188
Chung wah,restaurant,12.9366057,77.6205137,Chung Wah,N/A,http://chungwahrestaurants.co.in/,N/A,1467937189
Yelhanka Cafe Cofee Day,cafe,13.0992439,77.5880493,N/A,N/A,N/A,N/A,1467967639
Chickpet Donne Biriyani House,restaurant,13.0967578,77.5840299,N/A,N/A,N/A,N/A,1467972756
CornerHouse,restaurant,13.0989001,77.5876488,N/A,N/A,N/A,N/A,1467984648
Sathyas Biriyani,restaurant,12.9363015,77.6151475,N/A,N/A,N/A,N/A,1468014996
Madan Pub,pub,12.935901,77.614926,N/A,N/A,N/A,N/A,1468014999
Red fort restaurant,restaurant,12.9360411,77.6148636,N/A,N/A,N/A,N/A,1468015001
Bhojohori manna,restaurant,12.9373691,77.6243143,N/A,N/A,N/A,N/A,1468025770
Krishna Cafe,restaurant,12.9368986,77.6198954,N/A,N/A,N/A,N/A,1468025778
Imperial Hotel,restaurant,12.9364077,77.6250803,N/A,N/A,N/A,N/A,1468025779
heritage of Bengal,restaurant,12.9373234,77.624368,"1st floor, 560095",N/A,N/A,N/A,1468025780
Anand Sweets and Restaurant,restaurant,12.9369809,77.6197694,N/A,N/A,N/A,N/A,1468025788
Ocean restaurant,restaurant,12.9368711,77.6248696,N/A,N/A,N/A,N/A,1468025791
N.E Diner,restaurant,12.9348451,77.6128809,N/A,N/A,N/A,N/A,1468164169
Thanco Fresh Fruitz Ice-Creams,restaurant,12.9350385,77.6130633,"Koramangala Industrial Layout, 560095",N/A,N/A,N/A,1468190774
Mangoa Coastal cuisine,restaurant,12.935577,77.6130901,560095,N/A,N/A,N/A,1468190775
Flambe,restaurant,12.9371352,77.619779,N/A,N/A,N/A,N/A,1468235009
Aangan restaurant,restaurant,12.9365549,77.6165979,N/A,N/A,N/A,N/A,1468235024
Coffee Bean,cafe,12.9123969,77.6407671,N/A,N/A,N/A,N/A,1468245829
Manipal County,restaurant,12.8737015,77.6420142,N/A,N/A,N/A,N/A,1468355688
Naati oota,restaurant,12.936869,77.6247225,"Koramangala, 560095",N/A,N/A,N/A,1468516359
Sizzlers and more,restaurant,12.9368481,77.6198784,N/A,N/A,N/A,N/A,1468516361
4 Seasons Suites,hotel,12.9372193,77.619574,"5th Cross Road 60 FEET ROAD, Bangalore, 560095",N/A,https://4SEASONSSSUITES.IN,4SEASONSSUITES@GMAIL.COM,1468516364
China Bowl restaurant,restaurant,12.936937,77.6202003,N/A,N/A,N/A,N/A,1468516365
Malabar cafe,restaurant,12.9368899,77.6197711,N/A,N/A,N/A,N/A,1468516368
Desi Tadka,restaurant,12.9369893,77.6201144,N/A,N/A,N/A,N/A,1468516369
Chinese Cottage,restaurant,12.9368847,77.6246206,N/A,N/A,N/A,N/A,1468516372
Chalo Punjab,restaurant,12.9377944,77.6266966,N/A,N/A,N/A,N/A,1468540658
Ambrosia restaurant,restaurant,12.9361835,77.6258638,N/A,N/A,N/A,N/A,1468540676
Kwality Walls,restaurant,12.9380577,77.6261445,N/A,N/A,N/A,N/A,1468540691
B52 Bar,bar,12.9362155,77.6259241,N/A,N/A,N/A,N/A,1468540717
Bhagini Residency,restaurant,13.0200035,77.7088068,N/A,N/A,N/A,N/A,1468617486
Jharoka,restaurant,12.9120524,77.6379776,N/A,N/A,N/A,N/A,1468908289
Kottayam,restaurant,12.9143549,77.6383198,"14th main, 560102",N/A,N/A,N/A,1468908290
Third Wave Coffee Roasters,cafe,12.9961239,77.6132737,N/A,N/A,https://www.thirdwavecoffeeroasters.com/,N/A,1469190371
Nandini Restaurant,restaurant,12.9959044,77.6130336,N/A,N/A,N/A,N/A,1469190372
Udupi Shanthi Sagar,restaurant,12.9958364,77.6131543,N/A,N/A,N/A,N/A,1469190376
Ponnuswamy Restaurant,restaurant,12.9961448,77.6112526,N/A,N/A,N/A,N/A,1469190378
Al-Siddique Kabab Center,restaurant,12.9931105,77.6089191,Saint John's Church Road,N/A,N/A,N/A,1469196551
Siddique Kabab Center,restaurant,12.9934162,77.608356,Saint John's Church Road,N/A,N/A,N/A,1469196561
Sherlock's Pub,pub,12.9946747,77.6150372,N/A,N/A,N/A,N/A,1469274356
Komala Refreshment,restaurant,12.9960742,77.6170891,N/A,N/A,N/A,N/A,1469282330
Kairali Restaurant,restaurant,12.9352294,77.6076048,N/A,N/A,N/A,N/A,1469643991
Little Italy,restaurant,12.9343755,77.6090481,N/A,N/A,N/A,N/A,1469644017
Karavali Fine Dine,restaurant,12.935785,77.6076261,N/A,N/A,N/A,N/A,1469644046
Sultan of Spice,restaurant,12.9335261,77.6152234,N/A,N/A,N/A,N/A,1469644049
Tharavad,restaurant,12.9062634,77.6298345,N/A,N/A,N/A,N/A,1470421127
MAS,restaurant,12.9258752,77.6170606,Hosur Road,N/A,N/A,N/A,1470516028
Ammis Biriyani,restaurant,12.933536,77.6155026,N/A,N/A,N/A,N/A,1470523375
Chung Wah Restaurant,restaurant,12.9352797,77.6157628,N/A,N/A,N/A,N/A,1470523376
Mama mia,restaurant,12.9338001,77.619424,N/A,N/A,N/A,N/A,1470523383
Boca Grande,restaurant,12.9416947,77.621508,N/A,N/A,N/A,N/A,1470523384
Tasty Restaurant,restaurant,12.9227705,77.6142078,N/A,N/A,N/A,N/A,1470532623
Sweet Revenge Cafe,restaurant,12.9198254,77.6127816,N/A,N/A,N/A,N/A,1470626482
Sri Sai Vijay Mess,restaurant,12.9366298,77.6132797,N/A,N/A,N/A,N/A,1470628750
Oye Amritsar,restaurant,12.9364753,77.621053,N/A,N/A,N/A,N/A,1470634294
Pizzeria Romano,restaurant,12.9367367,77.6206239,N/A,N/A,N/A,N/A,1470634304
Casa De Bengaluru,hotel,12.9363256,77.6222355,"17th E Main, Bangalore, 560095",N/A,N/A,N/A,1470634306
Mast Kalandar,restaurant,12.9147654,77.6383124,N/A,N/A,N/A,N/A,1470826164
Kiwi kiss,restaurant,12.9388779,77.61893,N/A,N/A,N/A,N/A,1471128630
Booster Juice,cafe,12.93893,77.6189888,N/A,N/A,N/A,N/A,1471128660
Mahalakshmi Refreshments,cafe,13.0080794,77.5469863,N/A,N/A,N/A,N/A,1471738633
Malabar inn,restaurant,12.9677987,77.654435,N/A,N/A,N/A,N/A,1471767351
Kanti Sweets,restaurant,13.098633,77.5773144,N/A,N/A,N/A,N/A,1471775374
Swathi garden,restaurant,13.0591093,77.5931284,N/A,N/A,N/A,N/A,1471776773
Paratha plaza,restaurant,13.027249,77.5798112,N/A,N/A,N/A,N/A,1471780073
Ande ka funda,restaurant,12.9332663,77.6153051,N/A,N/A,N/A,N/A,1471780770
Cafe 363,cafe,13.0034363,77.5499517,"19th Main Road, Rajajinagar, Bengaluru, 560010",N/A,https://www.cafe363.in/,N/A,1471781252
Kaappi,cafe,12.9140237,77.5587479,N/A,N/A,N/A,N/A,1471928748
Sun Pub,pub,12.9094182,77.5274725,N/A,N/A,N/A,N/A,1471928775
Nandhini,restaurant,12.9253564,77.5496136,N/A,N/A,N/A,N/A,1471945408
Pizza Hut,restaurant,12.9251321,77.5507224,N/A,N/A,N/A,N/A,1471945412
Royal Comforts,hotel,12.9262515,77.6168174,Hosur road,N/A,N/A,N/A,1472017110
Unnamed Spot,cafe,12.9880757,77.5496789,N/A,N/A,N/A,N/A,1472178648
New Shanti Sagar,restaurant,12.9314867,77.5761365,N/A,N/A,N/A,N/A,1472354049
Cane Crush,restaurant,13.0039772,77.5509235,N/A,N/A,N/A,N/A,1472858755
Unnamed Spot,hotel,12.9409092,77.6278297,N/A,N/A,N/A,N/A,1472876995
Raham's Families International (Richies) Restaurant,restaurant,12.9603151,77.6458853,N/A,N/A,N/A,N/A,1472937714
Hotel Prabha International,restaurant,13.0271417,77.5438625,N/A,N/A,N/A,N/A,1473014762
Sanjay Food Junction,restaurant,13.0577696,77.5950588,N/A,N/A,N/A,N/A,1473175979
Hotel Sinchana,restaurant,13.0201794,77.6745195,N/A,N/A,N/A,N/A,1473194556
Cube Multi-cuisine Restaurant,restaurant,12.938682,77.6299136,N/A,N/A,N/A,N/A,1473308082
Polynation,restaurant,12.9375545,77.6281177,N/A,N/A,N/A,N/A,1473308085
Shilton Royale,hotel,12.938785,77.6300973,N/A,N/A,N/A,N/A,1473308088
Taste of Bihar,restaurant,12.9376735,77.6264373,N/A,N/A,N/A,N/A,1473308109
Barbeque Nation,restaurant,12.9519422,77.6397478,N/A,N/A,N/A,N/A,1473330316
Tandoori Hipple,restaurant,12.9526958,77.640104,N/A,N/A,N/A,N/A,1473330341
LoveShack,restaurant,12.9525546,77.6400289,N/A,N/A,N/A,N/A,1473330359
CHef Inn Residency,hotel,12.9383855,77.6310907,N/A,N/A,N/A,N/A,1473330368
Shanti Sagara,restaurant,12.9287808,77.5856675,N/A,N/A,N/A,N/A,1473876451
CCD,cafe,12.9201877,77.574944,N/A,N/A,N/A,N/A,1473882300
Pizza Hut,restaurant,12.9244542,77.5643439,N/A,N/A,N/A,N/A,1473885124
DeCube,pub,12.9257822,77.5640113,N/A,N/A,N/A,N/A,1473885754
Mini Punjabi Dhaba,restaurant,12.9403137,77.5645095,N/A,N/A,N/A,N/A,1473902953
Ganesh FruitJuice Centre,restaurant,12.9393831,77.5641393,N/A,N/A,N/A,N/A,1473902955
Cane-o-La,restaurant,12.9449194,77.5680581,Bull Temple Road,N/A,N/A,N/A,1473921798
SLV Delite,restaurant,12.9480672,77.5682863,N/A,N/A,N/A,N/A,1473945518
Chung wah,restaurant,12.9251478,77.5507385,N/A,N/A,N/A,N/A,1473950469
Pecos - Classic,pub,12.973736,77.6072937,N/A,N/A,N/A,N/A,1473999150
Ruby Tuesday,restaurant,12.9746853,77.605772,N/A,N/A,N/A,N/A,1473999154
Purple Haze,restaurant,12.9729633,77.6086054,N/A,N/A,N/A,N/A,1474001856
Paris Panini,restaurant,12.9747565,77.6051367,"Asha Enclave, Church Street, Ashok Nagar, Bengaluru, 560001",N/A,N/A,N/A,1474001861
Nandini Andra Style,restaurant,12.9317341,77.6228586,Mahayogi Vemana Road,N/A,N/A,N/A,1474004437
Hamsa Sagar,restaurant,13.00091,77.5412684,N/A,N/A,N/A,N/A,1474058080
Polar Bear,restaurant,12.9276361,77.5779238,N/A,N/A,N/A,N/A,1474082841
Gelato Italiano,restaurant,12.9278474,77.5782069,N/A,N/A,N/A,N/A,1474082863
Sukh Sagar,restaurant,12.9285276,77.5826445,N/A,N/A,N/A,N/A,1474088680
Basaveshwar Khanavali,restaurant,12.9288447,77.5857791,N/A,N/A,N/A,N/A,1474090661
1947,restaurant,12.9277143,77.5861502,N/A,N/A,N/A,N/A,1474091077
Ohris,restaurant,12.922039,77.620302,Hosur road,N/A,N/A,N/A,1474102127
Silver Metro,restaurant,12.921876,77.620493,Hosur road,N/A,N/A,N/A,1474103046
Pizza Hut,restaurant,12.9954523,77.6138486,"Coles Road, Fraser Town, Bengaluru, 560005",N/A,https://www.pizzahut.co.in/,N/A,1474170030
Beijing Bites,restaurant,12.9973063,77.6138674,"Mosque Road, 560005",N/A,N/A,N/A,1474195320
Empire,restaurant,12.9999459,77.6158737,"Mosque Road, 560005",N/A,N/A,N/A,1474200449
Kobe Sizzler,restaurant,12.978234,77.6426096,N/A,N/A,N/A,N/A,1474220540
Beanlore Coffee Roasters,cafe,12.978729,77.6439064,Chinmaya Mission Hospital Road,N/A,N/A,N/A,1474220544
Chai Point,cafe,12.9786742,77.6427655,CMH road,N/A,N/A,N/A,1474220554
Salt Edition 1,bar,12.9709206,77.6410529,N/A,N/A,N/A,N/A,1474254715
Gloria Jean's,cafe,12.9761276,77.6412139,100 Feet Road(S K Karim Khan Road),N/A,N/A,N/A,1474258844
Subz,restaurant,12.9329962,77.5850947,N/A,N/A,N/A,N/A,1474263758
Beijing Bites,restaurant,12.9243848,77.5858198,N/A,N/A,N/A,N/A,1474270926
Pai Vijay,hotel,12.9264034,77.5858296,N/A,N/A,N/A,N/A,1474298491
Cafe Coffee Day,cafe,12.9055718,77.6058341,"29th Main Road, 560076",N/A,N/A,N/A,1474304635
Unnamed Spot,restaurant,12.9822735,77.6078285,N/A,N/A,N/A,N/A,1474308852
Cool Joint,restaurant,12.9825453,77.6104302,Kamaraj Road,N/A,N/A,N/A,1474308855
Olio,restaurant,12.9365507,77.6204895,N/A,N/A,N/A,N/A,1474324426
Coffee Lounge,cafe,12.9367494,77.6200067,N/A,N/A,N/A,N/A,1474324439
Kota Kachori,restaurant,12.9346333,77.6124687,N/A,N/A,N/A,N/A,1474351207
Inn,hotel,12.9330194,77.6105953,Tavarekere Main Road,N/A,N/A,N/A,1474432220
Manchester United,bar,12.9345952,77.6094985,N/A,N/A,N/A,N/A,1474432222
Shiva Sagar,restaurant,12.9339607,77.6104356,hosur road,N/A,N/A,N/A,1474432224
Kataria Home Food,restaurant,12.9164249,77.6164112,N/A,N/A,N/A,N/A,1474433836
Shanti Sagar,restaurant,12.9256315,77.6152769,Maruthi Nagar Main Road,N/A,N/A,N/A,1474442618
Aswini Hotel,restaurant,12.9229035,77.6134614,Chocolate Factory Road,N/A,N/A,N/A,1474444937
Andra Curry Point,restaurant,12.9231702,77.6126406,Chocolate Factory Road,N/A,N/A,N/A,1474445664
Jade Empress,restaurant,12.9459429,77.5956857,N/A,N/A,N/A,N/A,1474509222
Keys Hotel,restaurant,12.9459575,77.5951685,N/A,N/A,N/A,N/A,1474509677
Bhagini Hotel,restaurant,12.9494002,77.5926204,N/A,N/A,N/A,N/A,1474512610
Punjabi Rasoi,restaurant,13.0256971,77.5931352,N/A,N/A,N/A,N/A,1474819109
Tiffin Centre,restaurant,13.0249236,77.5927811,N/A,N/A,N/A,N/A,1474819115
Adigas,restaurant,12.921875,77.620121,Hosur road,N/A,N/A,N/A,1474819117
Libra,hotel,12.9353977,77.6090855,Hosur road,N/A,N/A,N/A,1474819129
New Shanti Sagar,restaurant,13.0233034,77.5928133,N/A,N/A,N/A,N/A,1474819330
Swati Deluxe,restaurant,12.997825,77.5499844,"Modi Hospital Main Road, Bangalore, 560010",+(91)-80-23595565,N/A,N/A,1474819884
Gokul Vegetarian,restaurant,12.998275,77.550863,"19th Main (Goorur Ramaswamy Iyengar Road), Bangalore, 560010",+91 80 2342 3955,N/A,N/A,1474819888
Sree Nandini Palace Restaurant,restaurant,12.9872807,77.5494174,N/A,N/A,N/A,N/A,1474820324
Nandini Milk Booth,cafe,12.9245932,77.5648877,N/A,N/A,N/A,N/A,1474821647
Cafe Coffee Day,cafe,12.9257906,77.5640961,N/A,N/A,N/A,N/A,1474824622
Tandoor,restaurant,12.9260154,77.5641098,N/A,N/A,N/A,N/A,1474824925
Cafe Coffee Day,cafe,12.9258745,77.5501431,N/A,N/A,N/A,N/A,1474831729
Shanti Sagar,restaurant,12.9734181,77.5419268,N/A,N/A,N/A,N/A,1474835638
Indraprastha,restaurant,12.9716571,77.537278,N/A,N/A,N/A,N/A,1474835641
Zingron,restaurant,12.9923298,77.7131282,"KR Puram - ITPB Road, 560048",N/A,N/A,N/A,1475720883
Nandana Palace,restaurant,12.9216098,77.6453053,N/A,N/A,N/A,N/A,1484531940
Paramount Restaurant,restaurant,12.971167,77.605779,N/A,N/A,N/A,N/A,1492519140
Hotel Mayflower,hotel,12.9478373,77.5970782,N/A,N/A,N/A,N/A,1509292090
Swadista Ahara,restaurant,12.9139161,77.6102112,N/A,N/A,N/A,N/A,1514981781
Airlines,restaurant,12.9727309,77.5997185,N/A,N/A,N/A,N/A,1536592062
Rice Bowl,restaurant,12.9748249,77.5994328,Lavelle Road,N/A,N/A,N/A,1548748296
Kamat,restaurant,12.964223,77.5866456,N/A,N/A,N/A,N/A,1577582017
New Sagar,restaurant,13.030076,77.5593983,N/A,N/A,N/A,N/A,1581346714
Suchitra Biriyani,restaurant,12.9591717,77.6550416,N/A,N/A,N/A,N/A,1594750994
Udupi Park,restaurant,12.9595298,77.6561326,N/A,N/A,N/A,N/A,1594751028
Mast Kalandar,restaurant,12.952399,77.6400371,N/A,N/A,N/A,N/A,1598949024
Habanero,restaurant,12.9871697,77.7360104,"Park Square Mall, Whitefield Road, 560066",N/A,N/A,N/A,1604575880
Richie-Rich,restaurant,12.9868232,77.5800176,N/A,N/A,N/A,N/A,1614268192
Cable Car Restaurant,restaurant,12.9168408,77.5851479,N/A,N/A,N/A,N/A,1614268617
Chutney Chang,restaurant,12.9331034,77.585029,N/A,N/A,N/A,N/A,1614268618
Cafe Coffee Day,cafe,12.9885341,77.5770137,N/A,N/A,https://www.cafecoffeeday.com/,N/A,1614366545
Opus,bar,12.9975797,77.5851079,N/A,N/A,https://www.myopus.in/,N/A,1614509453
Utsav,restaurant,12.9311975,77.6228542,N/A,N/A,N/A,N/A,1615727952
Kamat Minerva,restaurant,12.9554704,77.5801737,N/A,N/A,N/A,N/A,1617398461
Park-n-Eat,restaurant,12.9877001,77.5782687,N/A,N/A,N/A,N/A,1617398472
Śrī Uḍupi,restaurant,12.9781823,77.5797234,"Beṅgaḷūru, 560009",+919591875013,https://www.kanishkagrand.in/restaurant/,N/A,1636730975
Golden Residency,hotel,12.9780729,77.579383,Beṅgaḷūru,+91 80 4147 6435,N/A,goldenresidency@gmail.com,1637588134
Hotel Kanthi Comforts,hotel,12.9775086,77.5793777,N/A,N/A,N/A,N/A,1637588143
Chung's,restaurant,12.9891068,77.5938601,Millers Tank Bund Road,N/A,N/A,N/A,1644358679
V T Paradise,restaurant,12.9655419,77.5898511,N/A,N/A,N/A,N/A,1652785557
Hotel Geo,hotel,12.9656255,77.5895554,N/A,N/A,N/A,N/A,1653909253
Nandhini,restaurant,12.9649785,77.6385321,Paramahansa Yogananda Road,N/A,N/A,N/A,1655556669
Holly Flames,restaurant,12.957444,77.7091287,N/A,N/A,N/A,N/A,1657041179
Vista Lounge,cafe,12.957695,77.709012,N/A,N/A,N/A,N/A,1657041224
Pegs and pints,pub,12.9244905,77.5653351,pegs and pints,N/A,N/A,N/A,1657291080
Lakshmi bar,bar,12.9244383,77.5654289,Lakshmi bar,N/A,N/A,N/A,1657291081
Mavalli Tiffin Rooms,restaurant,12.9721761,77.6009542,N/A,N/A,N/A,N/A,1675540997
Bhagini Iris,restaurant,12.9558315,77.729344,N/A,N/A,N/A,N/A,1683088883
Cafe Bel Cibo @ Patio,restaurant,12.9572347,77.7331316,N/A,N/A,N/A,N/A,1683088934
Pizza Hut,restaurant,12.925988,77.6754492,N/A,N/A,N/A,N/A,1691980583
Amrutesh Darshini,restaurant,12.934392,77.5895053,"Amrutesh Darshini, Byrasandra Main Road, 560011",N/A,N/A,N/A,1704074523
TGI Fridays,restaurant,12.9732119,77.6217398,N/A,N/A,N/A,N/A,1707859852
Nisarga,restaurant,12.9830301,77.5943718,"Infantry Road, 560001",N/A,N/A,N/A,1722589278
Punjabi Dhaba,restaurant,13.026256,77.6062003,N/A,N/A,N/A,N/A,1722602478
Bhagini,restaurant,13.0187152,77.6555768,N/A,N/A,N/A,N/A,1725094649
Bruice Bar & Restaurant,bar,13.0229634,77.7138587,N/A,N/A,N/A,N/A,1725212210
Manu Bar & Restaurant,bar,13.0233955,77.7145913,N/A,N/A,N/A,N/A,1725212213
Tamarind,restaurant,13.0138084,77.6618674,N/A,N/A,N/A,N/A,1725279701
Cafe Coffee Day,cafe,12.8914338,77.6080737,N/A,N/A,N/A,N/A,1727330728
Adithya,restaurant,12.9118641,77.5867606,N/A,N/A,N/A,N/A,1732932721
Costa,cafe,12.9926358,77.7027672,N/A,N/A,N/A,N/A,1733720842
Pongal Veg Cafe,restaurant,12.9206732,77.6123589,N/A,N/A,N/A,N/A,1738015015
Pai Vihar,restaurant,12.9658764,77.5860284,N/A,N/A,N/A,N/A,1739362359
Laxmi Sagar Deluxe,restaurant,12.9294812,77.5637259,N/A,N/A,N/A,N/A,1741241145
Raghavendra Upahara,restaurant,12.9170457,77.5931523,N/A,N/A,N/A,N/A,1741779229
Cafe Coffee Day,cafe,13.018092,77.6474963,N/A,N/A,N/A,N/A,1742643868
Uttam Sagar,restaurant,13.0094734,77.6434486,N/A,N/A,N/A,N/A,1743937707
Adigas Annapoorna,restaurant,13.0144106,77.6427176,N/A,N/A,N/A,N/A,1743937742
Srinidhi Upchaar,restaurant,13.0119854,77.6475134,N/A,N/A,N/A,N/A,1743939029
Sreeraj Lassi Bar,bar,13.0126649,77.6474598,N/A,N/A,N/A,N/A,1743939200
Great Indian Thali,restaurant,12.9365165,77.6274121,N/A,N/A,N/A,N/A,1744342634
