Name,Category,Latitude,Longitude,Address,Phone,Website,Email,OSM_ID
"Manipal Academy of Higher Education, Bengaluru",university,13.1264517,77.5890581,"Yelahanka, Bengaluru, 560064",,https://manipal.edu/mu/campuses/mahe-bengaluru.html,,1079506842
Jeevalaya Institute of Philosophy,college,12.8622781,77.5829112,,,https://www.jeevalaya.in,,1082360485
National Institute of Animal Nutrition and Physiology,college,12.9482501,77.6086002,,,,,1086044112
Police Training School,college,13.0767034,77.6267551,,,,,1086438029
St. Paul's College,college,13.0346158,77.5056378,,,,,1087820280
Carmelaram Theology College,college,12.9129825,77.7085325,,,,,1088209012
Karunalayam Convent,college,12.9104666,77.7069506,,,,,1088209016
MQI College,college,12.9969519,77.6065676,,,,,1101219240
Institute of Wood Science and Technology,college,13.0120786,77.5709861,"Bengaluru, 560003",,https://iwst.icfre.gov.in/,dir_iwst@icfre.org,1106402207
Unnamed Location,college,12.9944436,77.5579391,,,,,1106630229
Vivekananda College of Law,college,12.9988218,77.5616587,,,,,1106630232
Government First Grade College,college,12.993391,77.5528384,,,,,1111108764
"Gyan Jyothi, State Bank of India",college,13.0731536,77.5964697,,,,,1112530385
Chitrakala Parishattu,college,12.902964,77.5074479,,,,,1120154291
RNS Institute of Technology,college,12.9007364,77.5173828,"RNSIT, Uttarahalli Kengeri Main Road, Bangalore, 560098",,,,1120154292
Acharya Bangalore Business School,college,13.0034333,77.4842662,,,,,1123272061
Unnamed Location,college,13.0005476,77.5477816,,,,,1128022675
St. Philomena's College of Nursing,college,12.964601,77.6108833,,,https://philomenasnursingcollege.com/,,1137187609
"Srishti Manipal Institute of Art, Design and Technology",college,13.1258755,77.5915553,"MAHE Bengaluru Campus, Yelahanka, Bengaluru, 560064",+91 80 49000800,https://srishtimanipalinstitute.in,,1138000902
Ashoka Trust for Research in Ecology and Environment,college,13.064321,77.620289,,,https://atree.org,,1138940974
Jain University School of Allied Healthcare & Sciences,university,12.9852447,77.7331674,,,https://www.jgi.ac.in/,,1144296232
Bible College and Ministry Training Center,college,13.0651208,77.6371661,,,,,1153855767
Maulana Azad National Urdu University,college,12.9276077,77.4981982,,,,,1156224677
Darshan College,college,12.9263091,77.4976197,,,,,1156224678
Bowring and Lady Curzon Medical College,college,12.9838498,77.5988818,,,,,1157218015
T John College,college,12.8507133,77.5945708,,,,,1178402472
Sri Sai College for Women,college,12.997409,77.5546015,,,,,1182387683
Jain Centre for Management Studies,college,12.9603662,77.5871967,,,,,1186431410
Jain University,college,12.9609027,77.5853359,,,,,1186431423
Manipal Institute of Regenerative Medicine,college,13.0874394,77.5895866,,,,,1186494035
Visvadeep: Institute of Youth Ministry and Faith Education,college,13.0205206,77.7041678,,,,,1196104384
Don Bosco College,college,13.0229356,77.7024819,,,,,1196104394
"M.S. Ramaiah University of Applied Sciences, Peenya Campus",college,13.0184908,77.5079984,,+918049065555,https://www.msruas.ac.in/,,1196500576
Unnamed Location,college,12.8736599,77.5989796,,,,,1199401120
Islamia Institute of Technology,college,12.8745052,77.5966313,,,,,1199401153
Bosch Learning Campus,college,12.8883329,77.6113151,,,,,1220092531
Kotak Manipal Academy of Banking,college,13.0859941,77.6318433,,,,,1240800465
Karnataka Institute of Leather & Fashion Techology,college,12.9628861,77.4767231,,,,,1241560542
Baldwin Women's Methodist College,college,12.9649692,77.6004187,,,,,1241682281
Dharmaram Vidya Kshetra,university,12.935714,77.6026979,,,,,1242193155
Sapthagiri Institute of Allied Health Sciences,college,13.0727709,77.5009673,,,,,1253120672
Gateway Community College,college,13.0619238,77.6566243,,,,,1253158174
Government SKSJ Technology Institute,college,12.9769337,77.5870753,,,https://gec.karnataka.gov.in/sksjti/public/en,,1258159460
Bangalore Medical College Gents Hostel,college,12.9764406,77.5829357,,,,,1258159468
SBS PU and Degree College,college,12.918389,77.477391,,,,,1262097994
IBS Business School,college,12.8972748,77.4650489,,,,,1264388231
MVM Institute of Nursing Sciences,college,13.1143915,77.6088685,,,,,1272767226
Unnamed Location,college,12.9271233,77.6018707,,,,,1274548656
Unnamed Location,college,13.0584836,77.649554,,,,,1279250156
"Presidency PU College, Kogilu",college,13.1028982,77.6236634,,,,,1279826113
Adhyayana PU College,college,13.0893182,77.5569728,,,,,1283712422
"Government PU College, Peenya",college,13.0328569,77.5298236,,,,,1294790775
GFGC Peenya,college,13.033209,77.5311007,,,,,1294790776
Ashoka College,college,13.0649412,77.5326224,,,,,1297584673
RV College of Architecture,college,12.8781579,77.5130235,,,https://rvca.edu.in/,,1302638873
Panchasheela Polytechnic School,college,12.9111596,77.5096932,,,,,1315659143
RV Institute of Technology and Management,college,12.8727754,77.5758246,,,,,1328835878
KTSV PU College,college,12.9749836,77.5327686,,,,,1343694376
Unnamed Location,college,12.9702948,77.538012,,,,,1343761938
Unnamed Location,college,13.0031927,77.5481465,,,,,1344574759
"Sri Chaitanya PU College, Horamavu",college,13.0269962,77.6569341,,,,,1346910006
Unnamed Location,college,12.8866517,77.5462158,,,,,1347917795
Unnamed Location,college,13.0028438,77.60042,,,,,1348168138
Hillside College of Nursing,college,12.8836678,77.5461093,,,,,1349974789
Traffic Training and Road Safety Institute,college,13.0707812,77.6355525,,,,,1351244019
Fiscal Policy Institute,college,12.8986489,77.4667132,,,,,1353425185
Nirmala Jyothi Technical Institute Salesian Sisters,college,12.8669346,77.5912825,"Bannerghatta Road, Kalena Agrahara, Kothnur, Bengaluru, 560076",,,,1353883393
Unnamed Location,college,12.8568683,77.5895168,,,,,1356597058
Indira Priyadarshini College of Law,college,13.1056977,77.5676809,,,,,1359580742
Govt. First Grade College,college,13.0457712,77.5191873,,,,,1359581573
St. Paul PU College,college,13.0170434,77.6349303,,,,,1363623616
Unnamed Location,college,13.0269906,77.6328477,,,,,1363777220
Goodwill College for Women,college,12.9950655,77.6098557,,,,,1364046523
St. Mary's Global Academy,college,12.9049222,77.4948419,,,,,1364433561
New Shores International College,college,13.0097817,77.6524884,,,,,1366533577
Indian Academy PUC,college,13.0322731,77.6347837,,,,,1373341073
SYA PU College,college,13.0388245,77.5754737,,,,,1378923058
SM PU and Degree College,college,13.038576,77.5760886,,,,,1378923061
Rajiv Gandhi Institute of Technology,college,13.0333663,77.5979688,,,,,1386060476
Sri Rajiv Gandhi College of Dental Sciences & Hospital,college,13.0338347,77.5974269,"Cholanagar, Bangalore, 560032",+918023339377,https://srgcds.ac.in,,1386060477
Vidya Vahini School and PU College,college,13.0294084,77.5892348,,,,,1386060674
Lal Bahabur Shastri Degree College,college,13.0220826,77.6021684,,,,,1386912276
RVS College of Nursing Sciences,college,12.9864958,77.5092195,,,,,1390079364
Vokkaligara Sangha Industrial Training Institute,college,12.9837378,77.5092114,,,,,1390079380
Universal College of Nursing,college,12.8804042,77.5894824,,,,,1391367685
Unnamed Location,college,12.9892009,77.497977,,,,,1393102042
Unnamed Location,college,12.9918313,77.4989305,,,,,1393102043
GT College,college,12.9899715,77.5067244,,,,,1393102061
RV Dental College,college,12.9268959,77.5832353,,,,,1395462316
Unnamed Location,college,13.0271904,77.636099,,,,,1409539450
Garden City College,college,13.0130342,77.7049303,,,,,1410389588
Cambridge Institute of Technolgy,college,13.0125259,77.704656,"K R Puram, Bangalore, 560 036",+91 80 25618799;+91 80 25618789;+91 80 25618789,http://www.citech.in/,principal@cambridgeinstitutions.ac.in,1410389591
"Government First Grade College, KR Puram",college,13.0142221,77.6986981,,,,,1410389597
Government Pharmacy College,college,12.9621435,77.5901163,"Mission Road (Kalinga Rao Road), Bengaluru, 560027",,,,1418860511
Karnataka Reddyjana Sangha Medical College,college,12.8957568,77.6740463,,,,,1420117184
Havnur College of Law,college,13.0160783,77.6638777,,,,,1423880505
ICAT Design & Media College,college,12.903684,77.6303209,"Hosur Road, Bommanahalli, 560068",,https://www.icat.ac.in/,,1424372722
SEA College,college,13.0096303,77.7151689,,,,,1429161313
Unnamed Location,college,12.9403342,77.5787453,,,,,1449723942
Westline College,college,13.1040841,77.6337162,,,,,1453040576
Government Polytechnic College,college,12.9805772,77.7585201,,,,,1454053846
Goutham College,college,12.9959368,77.5476351,,,https://gouthamcollege.org/,,1459208146
Narayana PU College,college,13.0541358,77.6533225,,,,,1499407601
SASI PU College,college,13.0294338,77.6438562,,,,,1510601077
Garden City University,college,13.025362,77.706862,,,,,1523892152
Sree Venkateshwara P U College,college,13.0124246,77.6960166,,,,,1532305986
RJS Polytechnic,college,12.9290774,77.6238607,,,,,1804672
Vydehi Medical College Building,college,12.9753372,77.7307526,,,,,1969878
Government Veterinary College,college,13.0294206,77.5849792,,,,,2013829
Unnamed Location,college,12.9636901,77.5759855,,,,,2025910
GKVK Campus,university,13.0839707,77.5755568,,,,,3331464
"Vijaya PU College, RV Road (Vijaya Main)",college,12.9404664,77.5810125,,,,,7384943
National Institute of Mental Health and NeuroSciences,university,12.937639,77.5971954,,,https://nimhans.ac.in,,9365463
PES University,university,12.9341811,77.5347038,"100 Feet Ring Road, Bengaluru, 560085",,,,9553197
Indian Institute of Science,university,13.0208701,77.5656546,"CV Raman Road, Bengaluru, 560012",+91 80 22932004,https://www.iisc.ac.in/,,9676004
"University of Agricultural Sciences, Hebbal",university,13.0334858,77.5848788,,,https://uasbangalore.edu.in,,12939283
Bangalore University,university,12.9441802,77.50847,,,https://bangaloreuniversity.ac.in/,,14073160
National Dairy Research Institute Adugodi,college,12.9459903,77.6110678,,,,,14455869
St. Peter's Pontifical Seminary,college,13.0115048,77.560448,,,,,15050332
St. John's Medical College,college,12.9296794,77.6171269,"Sarjapur Road, Bangalore, 560034",,,,15699927
Jawaharlal Nehru Centre for Advanced Scientific Research,university,13.069358,77.6110025,"Bengaluru, 560064",+91 80 2208 2750,https://www.jncasr.ac.in/,,16119079
Mount Carmel College,college,12.9932717,77.5878914,,,,,17279306
Amrita Vishwa Vidyapeetham,university,12.8948249,77.6761678,"Kasavanahalli, Bengaluru, 560035",,https://amrita.edu/campus/bengaluru,,17297176
Maharani Cluster University,university,12.978671,77.5835962,,,https://mcu.karnataka.gov.in,,17312922
St. Joseph's University,university,12.9625903,77.5966361,,,https://www.sjc.ac.in/,,17924744
Bengaluru City University,university,12.975045,77.5829122,,,https://bcu.ac.in,,17976108
Canara Bank Holiday Home,guest_house,12.9316521,77.5907098,2nd Main Road,N/A,N/A,N/A,301354121
YMCA Hostel,hostel,12.9733828,77.5872809,N/A,N/A,N/A,N/A,663941087
Legislatures' Home,guest_house,12.983448,77.5899594,N/A,N/A,N/A,N/A,665045266
U-Block,hostel,13.0169402,77.5641412,N/A,N/A,N/A,N/A,734864135
Unnamed Location,guest_house,12.9210075,77.6513793,N/A,N/A,N/A,N/A,1237139191
Sambhram Boys Hostel,hostel,13.0884936,77.5460644,N/A,N/A,N/A,N/A,1462221849
HMT Guest House,guest_house,13.0541469,77.549106,N/A,N/A,N/A,N/A,1462239302
BEL Guest House,guest_house,13.0535251,77.5571463,N/A,N/A,N/A,N/A,1463664368
Janodhaya Working women's hostel,hostel,12.9364715,77.6169229,N/A,N/A,N/A,N/A,1471128634
Woodstock,guest_house,12.874318,77.647308,N/A,N/A,N/A,N/A,1472036135
BVSS Maharatta Hostel,hostel,12.9535544,77.5678415,"Bull Temple Road, Bengaluru, 560004",N/A,N/A,N/A,1473910051
Akshaya Ladies Hostel,hostel,12.9227715,77.6138446,N/A,N/A,N/A,N/A,1474444113
Akshara Regency,guest_house,13.0300838,77.5593527,N/A,+91 80 41497575,N/A,N/A,1581346715
Royal Habitat,guest_house,12.9649841,77.6404672,N/A,N/A,N/A,N/A,1652498865
Nilgiri Men's Hostel,hostel,13.0311311,77.5671433,N/A,N/A,N/A,N/A,1772751769
Triveni Ladies' Hostel,hostel,13.0311416,77.5676047,N/A,N/A,N/A,N/A,1772751775
B.K. Mariappa Charitable Trust Hostel,hostel,12.9590198,77.5700268,N/A,N/A,N/A,N/A,1782112652
Madhwa Yuvaka Sangha,hostel,12.9547408,77.5732553,Krishna Rajendra Road,N/A,N/A,N/A,1791587945
Jain Hostel,hostel,12.9534194,77.573307,N/A,N/A,N/A,N/A,1791975497
Login Serviced Apartments,guest_house,12.9313893,77.623888,N/A,N/A,N/A,N/A,2228526392
PES Boys Hostel,hostel,12.9331275,77.5345817,N/A,N/A,N/A,N/A,2800820360
Air Force Officers' Mess,guest_house,12.9707054,77.6199809,Trinity Church Road,N/A,N/A,N/A,2999619028
Srinidhi Residency,guest_house,12.9568142,77.6538254,N/A,N/A,N/A,N/A,3300076799
Chalet Citadel,guest_house,12.9584498,77.6563621,N/A,N/A,N/A,N/A,3300094872
Sri Sai Mens PG Hostel,hostel,12.9893934,77.5736314,N/A,N/A,N/A,N/A,3393357969
Elegant Guest House,guest_house,13.0105999,77.5953412,N/A,N/A,N/A,N/A,3440624488
Nissi Ladies PG,hostel,12.9259248,77.6772238,N/A,N/A,N/A,N/A,3803124367
SnoozOtel,hostel,12.9925122,77.53131,N/A,+91 98 44 339182,N/A,snoozotel@gmail.com,4113138589
Babasa House Vijaynagar,guest_house,12.9767958,77.536167,N/A,N/A,N/A,N/A,4170955790
Md Guest House,guest_house,13.0305442,77.5951073,chowdiah block,N/A,N/A,shadab2707@gmail.com,4197078589
Banad place,guest_house,12.9357351,77.5867892,N/A,N/A,N/A,N/A,4219544303
SSD home...Hosur Road.,hostel,12.8849218,77.6422502,N/A,N/A,N/A,N/A,4260999602
A.K.M Plaza,guest_house,12.9464631,77.6260381,Ejipura Main Road,N/A,N/A,N/A,4282023690
Ajji's House,guest_house,12.9385338,77.5774383,"Old Kanakapura Road, 560004",N/A,N/A,N/A,4307198426
Home,guest_house,13.0360446,77.5268223,N/A,N/A,N/A,N/A,4320655389
"#224, 1st main, 9th Cross, Aanam Enclave, Ashwathnagar",guest_house,13.0503146,77.6378098,"1st main, 560077",N/A,N/A,N/A,4327808291
Balaji PG for Boys,hostel,12.9191363,77.6488536,"8th cross SECTOR 1 HSR LAYOUT, 560102",N/A,N/A,N/A,4371004691
"Sai ram Ladies PG, Koramangala",hostel,12.9259212,77.6389613,N/A,N/A,N/A,N/A,4373986291
Unnamed Location,guest_house,13.0740663,77.6325397,N/A,N/A,N/A,N/A,4394591389
Apartment,guest_house,12.9269593,77.5454463,Ittamadu road,N/A,N/A,N/A,4400948694
Nava Jyothi Girls Hostel,hostel,13.0557074,77.6437416,56007,N/A,N/A,N/A,4432924790
Sri Annapoorneshwari Nilaya,guest_house,13.1193315,77.6264834,"Behind Panchayat office,  kattigenahalli, 560064",N/A,N/A,N/A,4433840889
Sri Sai Balaji PG,hostel,12.927817,77.6717213,"Ramaiah raju layout, outer ring road behind aswini astoriya,2nd main cross,, Bangalore",+91-7676751499,N/A,N/A,4443775288
Sri Laxmi PG,guest_house,12.9217691,77.6649558,"Sobha Garnet, Iblur Village, Bellandur, Bengaluru, 560102",N/A,N/A,N/A,4445059635
Sri Ram Luxury PG for Gents,hostel,12.9362604,77.6869852,"Ramaiah raju layout, outer ring road behind aswini astoriya,2nd main cross, bangalore, 5600109",+919886966483,N/A,N/A,4447114330
Ayodhya Nagar,hostel,12.9013643,77.5885613,"19th Cross Road, 560078",N/A,N/A,N/A,4447789296
Deepa Student Nurses Hostel,hostel,12.9571068,77.6495069,N/A,N/A,N/A,N/A,4472375195
TR Vysya Hostel and Choultry,hostel,12.982693,77.6098436,N/A,N/A,N/A,N/A,4535338190
The Little Blue Window Hostel,hostel,12.9137104,77.6088524,N/A,N/A,N/A,N/A,4556105389
Electric Cats Annexe,hostel,12.9685159,77.6505961,N/A,N/A,N/A,N/A,4569868691
Unnamed Location,hostel,13.01599,77.6435545,N/A,N/A,N/A,N/A,4580702995
Cauvery hostel,hostel,12.9754533,77.5705445,"Gubbi Thotadappa Road, 560023",N/A,N/A,N/A,4590844190
Nandi,hostel,12.9752846,77.5701518,"Gubbi Thotadappa Road, 560023",N/A,N/A,N/A,4590879290
Chamundy Hostel,hostel,12.9762316,77.5704278,N/A,N/A,N/A,N/A,4591203890
Sri Ganesha Lodge,guest_house,12.97916,77.5757304,"6th Cross Road, 560009",41128117,N/A,N/A,4610019489
Syed Manzil,guest_house,13.0041731,77.6068436,"2nd main, 2nd cross, 560046",N/A,N/A,N/A,4619004091
Unnamed Location,guest_house,13.0283719,77.492178,N/A,N/A,N/A,N/A,4634719897
PG,hostel,13.0395696,77.6209443,N/A,N/A,N/A,N/A,4665107093
Sri Sathya Pg for Gents,hostel,12.9531656,77.697046,"Tulasitheatar road 8th main,Marathahalli, 560037",9036726967,N/A,Sathya.rathna@gmail.com,4666617189
goSTOPS Bengaluru,hostel,12.925346,77.5858442,N/A,N/A,N/A,N/A,4704698015
Unnamed Location,hostel,12.9624097,77.6350623,N/A,N/A,N/A,N/A,4733129523
DXmax apartment,guest_house,12.8765157,77.6022719,N/A,N/A,N/A,N/A,4740837022
Arjun Apartment,guest_house,12.8772562,77.6031707,N/A,N/A,N/A,N/A,4813904623
Royal guest house,guest_house,12.9450051,77.5948204,N/A,N/A,N/A,N/A,4847824927
white house,hostel,13.0546213,77.6433584,"THE DEFENSE ENCLAVE, 560077",N/A,N/A,N/A,4867902023
Sri Balaji PG,hostel,12.9827118,77.7490158,"5th Cross Road, Bengaluru",N/A,N/A,N/A,4922958070
Sai Ram PG,hostel,12.9073417,77.6108455,"16th Main Road, 560076",N/A,N/A,N/A,4970242326
Bangalore YWCA,hostel,12.979209,77.6067507,N/A,N/A,N/A,N/A,5180416821
House Nobert,guest_house,12.9758113,77.5045508,N/A,N/A,N/A,N/A,5358515627
Aravind Home,guest_house,12.9423918,77.6204543,"3rd main road, Koramangala 8th block, Bangalore, 560095",N/A,N/A,N/A,5430002764
Ladies PG,hostel,12.9655441,77.6497286,N/A,N/A,N/A,N/A,5524162719
LoCul.Uptown,hostel,12.9925545,77.5860651,"Sankey Cross Road, Abshot Layout, Bangalore, 560052",+918073488380,https://www.loculhostels.com/,loculhostels@gmail.com,5555666432
Tirumala PG,hostel,12.9702428,77.7122327,N/A,N/A,N/A,N/A,5571222372
Ashwini PG for Men,hostel,12.9243173,77.6741733,Bengaluru,N/A,N/A,N/A,5643902791
Shyamala Pappu Nurses Hostel,hostel,12.9759883,77.6415288,N/A,N/A,N/A,N/A,5713272022
Unnamed Location,hostel,12.9252978,77.6162436,1st Main Road,N/A,N/A,N/A,5740099421
Boys Hostel II,hostel,13.1256571,77.6201353,N/A,N/A,N/A,N/A,5936153691
Girls Hostel,hostel,13.126172,77.6208084,N/A,N/A,N/A,N/A,5936153696
Zostel,hostel,12.9648911,77.6421279,"1st Cross Road, Bangalore, 560038",+91-444-011-5819,https://www.zostel.com,N/A,6092824885
2 Stay,hostel,12.9084688,77.6838018,N/A,N/A,N/A,N/A,6137594016
Amulya Womens' PG,hostel,12.9084589,77.6836162,N/A,N/A,N/A,N/A,6137642777
Sreevari Nilaya Boys PG,hostel,12.9791647,77.6313885,18th B Cross Rd,+919945625509,N/A,N/A,6140340436
FF21,hostel,13.0279188,77.6309851,N/A,N/A,N/A,N/A,6175814008
Girls Hostel,hostel,13.0280598,77.6306422,N/A,N/A,N/A,N/A,6175817433
Girls Hostel,hostel,13.027731,77.6317491,N/A,N/A,N/A,N/A,6175841450
The Hood Co-Living Hostel,hostel,12.9349622,77.6221915,N/A,N/A,N/A,N/A,6313710085
Chaitanya PG for gents,guest_house,13.0890233,77.6344376,Thirumenahalli Main Road,N/A,N/A,N/A,6336817029
Royal PG For Ladies,hostel,12.898651,77.6280784,"2nd Main Road, 4th Cross, Hongasandra, Begur Road, Bengaluru - 68",8884400878,N/A,N/A,6347782781
Danveer Sheth kapurchand rajmalji Jain shwetamber dharmshala,guest_house,12.9693715,77.5769148,N/A,N/A,N/A,N/A,6419027189
Ravindra PG for gents,hostel,12.9219011,77.6765701,"NR Layout Road, 560103",N/A,N/A,N/A,6761308188
Amaravathi PG for gents,hostel,12.9832096,77.733053,N/A,N/A,N/A,N/A,6795635866
Utse Suites,guest_house,12.9849136,77.6115895,"Kamaraj Road, Bangalore, 560042",N/A,https://utsesuites.com/,N/A,6806249922
JK Tyre & Industries Limited - Transit House,guest_house,12.9876873,77.5929824,Cunningham Road Cross,08022260331,N/A,N/A,6975264554
The Jamun,guest_house,13.036702,77.5699098,"2nd Main, Bengaluru, 560094",+91 80 2351 6403,https://thejamun.com/,office@thejamun.com,7003932062
SKL Grand Rooms,hostel,12.9347724,77.511431,N/A,N/A,N/A,N/A,7007305754
Vemana Boys Hostel,hostel,12.9089151,77.6240472,"roopena agrahara, bommanahalli, Bengaluru, Karnataka",N/A,N/A,N/A,7159471513
Sion PG,guest_house,12.9154137,77.6106349,N/A,N/A,N/A,N/A,7164365775
Nimhans Staff Quarters,hostel,12.9389909,77.6015027,N/A,N/A,N/A,N/A,7528043669
Sri Balaji Men's PG,hostel,13.0369061,77.6148395,4 th criss road,N/A,N/A,N/A,8288379217
Be Animal Hostel,hostel,12.9407828,77.6233139,N/A,N/A,https://www.beanimaljourney.com,N/A,8603257104
Casa Cottage,guest_house,12.9643604,77.6041802,"Clapham Street, 560025",+91 98440 19710,https://www.casacottage.com/,casacottage@gmail.com,9007481217
Spruce Tree Suites,hostel,12.9134312,77.610206,N/A,N/A,N/A,N/A,9173864232
Alpha Living,hostel,12.9319793,77.6975119,N/A,N/A,N/A,N/A,9792404388
Central Government Touring Officers Guest House,guest_house,12.9594735,77.6393375,N/A,N/A,N/A,N/A,9801217767
Sri Rama PG For Gents,hostel,12.9587993,77.7216549,N/A,N/A,N/A,N/A,9884929791
SLVR PG for Gents,hostel,12.9541893,77.699008,N/A,9901406666,N/A,N/A,9920707822
Aadi Comforts,hostel,12.9541962,77.6988356,N/A,9886933206,N/A,N/A,9920708897
Mohan Gents PG,hostel,12.9565819,77.7104098,N/A,N/A,N/A,N/A,9920825258
Seef Lodge,hostel,12.8642313,77.5746635,"2nd block BDA layout JP nagar 8th phase, Bengaluru, 560083",+91 81470 86459,N/A,N/A,9925141414
Sri Balaji HomeStay PG for Ladies,hostel,12.9594801,77.7169424,N/A,N/A,N/A,N/A,9934208905
Nikhil Sai Luxury PG,hostel,12.959071,77.7214103,N/A,+91 8884440885,N/A,N/A,9947832266
Sherisha Reddy PG for Ladies,hostel,12.9599014,77.7187182,N/A,+91 7022560773,N/A,N/A,9949731459
Arcade Living Ladies PG,hostel,12.9604797,77.7159194,N/A,+91 9972567802,N/A,N/A,9952811071
Royal Comforts PG,guest_house,12.9413521,77.6277788,N/A,N/A,N/A,N/A,9961691817
Heidelberg House,hostel,12.9586998,77.7211629,N/A,N/A,N/A,N/A,9972777644
Sri Skanda Enterprises;Sri Balaji Ladies PG,hostel,12.96005,77.7172358,N/A,N/A,N/A,N/A,9977771293
Pooja PG for Ladies,hostel,12.9600852,77.7180849,N/A,+91 9900660222,N/A,N/A,9981114384
Dwell PG for Gents,hostel,12.9573494,77.7188774,N/A,N/A,N/A,N/A,9981114386
Easy Stay,guest_house,12.9408404,77.6275169,N/A,N/A,N/A,N/A,10047410822
Sri Balaji PG for Ladies,hostel,12.9643869,77.7152721,N/A,+91 6363540256,N/A,N/A,10109541439
Jeevith Gardens PG for Ladies,hostel,12.9626601,77.7192806,N/A,N/A,N/A,N/A,10111815203
Kings & Queens Co Living PG,hostel,12.9918753,77.7131856,N/A,+91 9164805777,N/A,N/A,10651168095
Vaishnavi Luxury PG,hostel,12.9590437,77.7216761,N/A,+91 77603 45522,N/A,N/A,10676226621
Venkata Ramana PG for Ladies,hostel,12.9596391,77.7029058,N/A,N/A,N/A,N/A,10719499933
Livora - PG for Men,hostel,12.860815,77.5426918,"Holiday Village Road, Mallasandra, 560062",N/A,N/A,N/A,10801924282
Sri Lakshmi Venkateshwara PG for Ladies,hostel,12.9611373,77.7185673,N/A,N/A,N/A,N/A,10814735751
KVR Premium PG,hostel,12.9613621,77.7185927,N/A,N/A,N/A,N/A,10814735752
Locul Hostel Central,hostel,12.9757149,77.6024048,N/A,N/A,N/A,N/A,10910526191
Sri KNS Luxury PG,hostel,12.960282,77.7180246,N/A,N/A,N/A,N/A,11003390004
Sri Sai Guest House,hostel,12.9602446,77.7181888,N/A,N/A,N/A,N/A,11003395605
SLN Classic PG for Ladies,hostel,12.9339687,77.618757,N/A,N/A,N/A,N/A,11153257896
New Sai Baba PG for Gents,hostel,12.9573222,77.5694607,N/A,N/A,N/A,N/A,11178091272
SRM PG for Gents,hostel,12.9602989,77.5691407,N/A,N/A,N/A,N/A,11178140428
Sir Puttannachetty Veerasiva Free Boarding Home,hostel,12.9508302,77.5677823,N/A,N/A,N/A,N/A,11178156320
Sri Mahalakshmi PG for Ladies,hostel,12.9607951,77.7160178,N/A,+91 80957 65388,N/A,N/A,11192491326
Saanvi PG for Ladies,hostel,12.9609353,77.7159864,N/A,N/A,N/A,N/A,11192491327
Sri Sai Balaji PG for Ladies,hostel,12.9671151,77.714216,N/A,N/A,N/A,N/A,11193554734
Rajans Cafe,hostel,12.9548129,77.6427059,N/A,N/A,N/A,N/A,11210437037
PSR Luxury PG for Gents,hostel,12.9126681,77.6284933,N/A,N/A,N/A,N/A,11259898775
Zolo Vinson,hostel,12.9127243,77.6290049,N/A,N/A,N/A,N/A,11259898776
Anarghya PG for Ladies,guest_house,12.9142759,77.6127753,N/A,N/A,N/A,N/A,11287892332
Perfect Ladies PG,guest_house,12.9135755,77.603733,N/A,N/A,N/A,N/A,11290812038
Vaka Living,hostel,12.911743,77.6098567,N/A,N/A,N/A,N/A,11292715482
SVNS PG for Ladies,hostel,12.9135075,77.6082455,"11th Main Road, Bangalore, 560076",N/A,N/A,N/A,11296660892
"The Hosteller Bangalore, Brigade Road",hostel,12.9672722,77.6067298,"Brigade Road, 560025",09810187717,N/A,N/A,11297786869
Sri Venkateshwara PG for Ladies,hostel,12.9606385,77.7151392,N/A,+91 94930 84827,N/A,N/A,11308977985
S.V.S. PG,hostel,12.9607251,77.7145658,N/A,+91 80508 08444,N/A,N/A,11308977987
Mannat Safestay,hostel,12.9168151,77.6071622,N/A,N/A,N/A,N/A,11393362103
Rithun Residency,hostel,12.9166246,77.5960581,N/A,N/A,N/A,N/A,11397272610
LIC VIP Guest House,guest_house,12.966594,77.5948144,N/A,N/A,N/A,N/A,11476370286
Sri Venkateshwara PG,guest_house,12.9784836,77.6300026,N/A,N/A,N/A,N/A,11630772964
Sri Lakshmi PG,hostel,12.9190676,77.6710363,N/A,+91 96633 84856,N/A,N/A,11640105922
Amber,hostel,12.9933123,77.5905954,N/A,N/A,N/A,N/A,11658782434
Blue bells clover,hostel,12.9921246,77.5900621,N/A,N/A,N/A,N/A,11659012412
Alpha Suites,hostel,12.9885553,77.5930653,N/A,N/A,N/A,N/A,11676514142
Starlive Co Living PG,guest_house,12.905101,77.6119457,N/A,+91 90191 60966,N/A,N/A,11683483664
Sri S Swami PG for Gents,guest_house,12.9054456,77.6124051,N/A,+91 90005 55475,N/A,N/A,11683483666
Queens Lounge,hostel,12.9736744,77.7154492,N/A,+91 9030383879,N/A,N/A,11799139353
Sri Lakshmi PG,hostel,12.9736326,77.7153271,N/A,+91 968669609,N/A,N/A,11799139354
Sri Dharani Ladies PG,hostel,12.9072014,77.5611853,N/A,N/A,N/A,N/A,11801896103
Ladies PG,hostel,12.9070772,77.5612731,N/A,N/A,N/A,N/A,11801896104
Sri Sai Brindavan PG for Gents,hostel,12.9673883,77.718698,N/A,+91 6364223355,N/A,N/A,11832800806
Sri Yogeshwara Gents PG,hostel,12.9675654,77.7187047,N/A,N/A,N/A,N/A,11832800811
NMIT Boys Hostel,hostel,13.1279573,77.5879517,N/A,N/A,N/A,N/A,11860460499
NMIT Boys Hostel,hostel,13.1293117,77.5873241,N/A,N/A,N/A,N/A,11860460536
